element,sp_num,obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,Unnamed: 21,wavenumber_cm,ell,wavenumber_source
Ti,2,588.889,0.002,588.89119,0.00003,16976.42,4,,,12758.2597,29734.6206,3d3,b 2D2,5/2,3d2.(3F).4p,z 4G*,7/2,,,L5432,,16976.42,9.739580601358272,wn(cm-1)
Ti,2,588.724,0.002,588.72314,0.00010,16981.19,4,,,64886.6693,81867.876,3d2.(3F).4d,e 4G,5/2,3d2.(3F).4f,4F*,3/2,,,L5432,,16981.19,9.73986153985962,wn(cm-1)
Ti,2,588.6753,0.0002,588.67530,0.00010,16982.586,18,,,65095.9741,82078.561,3d2.(3F).4d,e 4G,9/2,3d2.(3F).4f,4G*,9/2,,,u37,,16982.586,9.739943745089143,wn(cm-1)
Ti,2,587.914,0.002,587.91295,0.00010,17004.57,4,,,65314.4599,82319.068,3d2.(3F).4d,f 2F,5/2,3d2.(3F).4f,2D*,5/2,,,L5432,,17004.57,9.741237410441194,wn(cm-1)
Ti,2,587.8229,0.0003,587.82288,0.00006,17007.214,12,,,65095.9741,82103.1876,3d2.(3F).4d,e 4G,9/2,3d2.(3F).4f,4G*,11/2,,,u37,,17007.214,9.741392885967285,wn(cm-1)
Ti,2,586.755,0.002,586.75443,0.00007,17038.17,4,,,65095.9741,82134.1565,3d2.(3F).4d,e 4G,9/2,3d2.(3F).4f,4D*,7/2,,,L5432,,17038.17,9.74321140024992,wn(cm-1)
Ti,2,586.289,0.002,586.28816,0.00006,17051.72,5,,,65095.9741,82147.7069,3d2.(3F).4d,e 4G,9/2,3d2.(3F).4f,4F*,9/2,,,L5432,,17051.72,9.744006357389038,wn(cm-1)
Ti,2,586.159,0.002,586.15911,0.00008,17055.48,4,,,65095.9741,82151.461,3d2.(3F).4d,e 4G,9/2,3d2.(3F).4f,2F*,7/2,,,L5432,,17055.48,9.74422683869593,wn(cm-1)
Ti,2,584.659,0.002,584.65788,0.00010,17099.24,4,,,64979.2810,82078.561,3d2.(3F).4d,e 4G,7/2,3d2.(3F).4f,4G*,9/2,,,L5432,,17099.24,9.746789297058623,wn(cm-1)
Ti,2,579.5082,0.0003,579.50826,0.00006,17251.228,10,,,53554.9903,70806.2161,3d.(2D).4s.4p.(3P*),w 2D*,5/2,3d2.(1D).5s,2D,5/2,,,u37,,17251.228,9.755638608331529,wn(cm-1)
Ti,2,552.998,0.002,552.99988,0.00003,18078.22,10,,,12758.2597,30836.4250,3d3,b 2D2,5/2,3d2.(3F).4p,z 4F*,3/2,,,L5432,,18078.22,9.802463177772085,wn(cm-1)
Ti,2,549.2882,0.0005,549.28813,0.00003,18200.323,6,,,12758.2597,30958.5846,3d3,b 2D2,5/2,3d2.(3F).4p,z 4F*,5/2,,,u37,,18200.323,9.809194620160154,wn(cm-1)
Ti,2,549.0693,0.0002,549.06927,0.00003,18207.580,12,,,12628.8455,30836.4250,3d3,b 2D2,3/2,3d2.(3F).4p,z 4F*,3/2,,,u37,,18207.58,9.809593269876183,wn(cm-1)
Ti,2,547.6667,0.0003,547.66642,0.00004,18254.210,11,,,44914.8733,63169.0910,3d2.(3P).4p,x 2D*,3/2,3d2.(3F).5s,e 2F,5/2,,,u37,,18254.21,9.812151017338467,wn(cm-1)
Ti,2,545.407,0.002,545.40993,0.00003,18329.84,10,,,12628.8455,30958.5846,3d3,b 2D2,3/2,3d2.(3F).4p,z 4F*,5/2,,,L5432,,18329.84,9.81628561193586,wn(cm-1)
Ti,2,541.87676,0.00006,541.87678,0.00003,18449.252,68,3.77e+05,C+,12758.2597,31207.5111,3d3,b 2D2,5/2,3d2.(3F).4p,z 2F*,5/2,,T7385,u37,,18449.252,9.822779106641404,wn(cm-1)
Ti,2,539.12021,0.00017,539.12027,0.00003,18543.583,16,,,44902.4455,63446.0264,3d2.(3P).4p,x 2D*,5/2,3d2.(3F).5s,e 2F,7/2,,,u37,,18543.583,9.827879078268888,wn(cm-1)
Ti,2,538.10212,0.00006,538.10216,0.00003,18578.667,92,4.60e+05,C+,12628.8455,31207.5111,3d3,b 2D2,3/2,3d2.(3F).4p,z 2F*,5/2,,T7385,u37,,18578.667,9.82976926598357,wn(cm-1)
Ti,2,537.914,0.002,537.91486,0.00004,18585.16,9,,,20891.7898,39476.9244,3d3,b 2F,7/2,3d2.(1D).4p,y 2D*,5/2,,,L5432,,18585.16,9.83011869178765,wn(cm-1)
Ti,2,536.012,0.002,536.01207,0.00005,18651.12,5,,,20951.7551,39602.8645,3d3,b 2F,5/2,3d2.(1D).4p,y 2D*,3/2,,,L5432,,18651.12,9.833661476888118,wn(cm-1)
Ti,2,533.67860,0.00006,533.67863,0.00003,18732.659,201,5.8e+05,D,12758.2597,31490.9177,3d3,b 2D2,5/2,3d2.(3F).4p,z 2F*,7/2,,T3853,u37,,18732.659,9.838023750124504,wn(cm-1)
Ti,2,526.86076,0.00014,526.86082,0.00004,18975.066,22,9.6e+05,D,20951.7551,39926.8192,3d3,b 2F,5/2,3d2.(1D).4p,y 2F*,5/2,,T2437,u37,,18975.066,9.85088108051865,wn(cm-1)
Ti,2,526.21413,0.00006,526.21419,0.00003,18998.383,45,,,12758.2597,31756.6406,3d3,b 2D2,5/2,3d2.(3F).4p,z 2D*,3/2,,,u37,,18998.383,9.852109149263761,wn(cm-1)
Ti,2,522.7875,0.0002,522.78727,0.00004,19122.908,12,,,20951.7551,40074.6707,3d3,b 2F,5/2,3d2.(1D).4p,y 2F*,7/2,,,L9190,,19122.908,9.858642267090778,wn(cm-1)
Ti,2,522.65385,0.00005,522.65390,0.00004,19127.797,397,3.1e+06,D,12628.8455,31756.6406,3d3,b 2D2,3/2,3d2.(3F).4p,z 2D*,3/2,,T2403n,u37,,19127.797,9.8588978963675,wn(cm-1)
Ti,2,521.15305,0.00008,521.15303,0.00004,19182.880,33,2.10e+06,B',20891.7898,40074.6707,3d3,b 2F,7/2,3d2.(1D).4p,y 2F*,7/2,,T7385,u37,,19182.88,9.861773493578013,wn(cm-1)
Ti,2,518.86872,0.00005,518.86873,0.00003,19267.332,550,2.5e+06,D,12758.2597,32025.5915,3d3,b 2D2,5/2,3d2.(3F).4p,z 2D*,5/2,,T2403n,u37,,19267.332,9.866166298268086,wn(cm-1)
Ti,2,518.59020,0.00005,518.59020,0.00003,19277.680,155,1.01e+06,B+,15265.7001,34543.3799,3d2.(1G).4s,b 2G,7/2,3d2.(3F).4p,z 2G*,7/2,,T7385,u37,,19277.68,9.86670322897386,wn(cm-1)
Ti,2,518.3709,0.0003,518.37112,0.00003,19285.835,8,9.04e+04,C',15257.5527,34543.3799,3d2.(1G).4s,b 2G,9/2,3d2.(3F).4p,z 2G*,7/2,,T7385,u37,,19285.835,9.867126167604923,wn(cm-1)
Ti,2,515.40682,0.00005,515.40682,0.00003,19396.746,119,5.0e+05,D,12628.8455,32025.5915,3d3,b 2D2,3/2,3d2.(3F).4p,z 2D*,5/2,,T2437,u37,,19396.746,9.872860599024078,wn(cm-1)
Ti,2,514.56900,0.00013,514.56911,0.00005,19428.327,21,,,43740.7678,63169.0910,3d2.(1G).4p,y 2G*,7/2,3d2.(3F).5s,e 2F,5/2,,,u37,,19428.327,9.874487434701383,wn(cm-1)
Ti,2,512.91563,0.00005,512.91562,0.00003,19490.953,180,1.46e+06,B+,15257.5527,34748.5062,3d2.(1G).4s,b 2G,9/2,3d2.(3F).4p,z 2G*,9/2,,T7385,u37,,19490.953,9.877705688176384,wn(cm-1)
Ti,2,508.37408,0.00008,508.37408,0.00003,19665.073,30,,,43780.9533,63446.0264,3d2.(1G).4p,y 2G*,9/2,3d2.(3F).5s,e 2F,7/2,,,u37,,19665.073,9.886599397038019,wn(cm-1)
Ti,2,507.22868,0.00005,507.22864,0.00004,19709.479,43,3.75e+06,B',25192.9650,44902.4455,3d.4s2,c 2D,5/2,3d2.(3P).4p,x 2D*,5/2,,T7385,u37,,19709.479,9.888854966514803,wn(cm-1)
Ti,2,506.9092,0.0003,506.90901,0.00004,19721.900,9,9.81e+05,C+',25192.9650,44914.8733,3d.4s2,c 2D,5/2,3d2.(3P).4p,x 2D*,3/2,,T7385,u37,,19721.9,9.889484972399751,wn(cm-1)
Ti,2,502.206,0.002,502.20479,0.00004,19906.59,5,,,20891.7898,40798.4333,3d3,b 2F,7/2,3d2.(3P).4p,y 4D*,7/2,,,L5432,,19906.59,9.898806111671506,wn(cm-1)
Ti,2,501.36862,0.00010,501.368633,0.000023,19939.843,24,2.89e+05,C+,12758.2597,32698.1022,3d3,b 2D2,5/2,3d2.(3F).4p,z 4D*,5/2,,T7385,u37,,19939.843,9.90047516986397,wn(cm-1)
Ti,2,501.02106,0.00015,501.02088,0.00003,19953.675,17,3.40e+06,C+,24961.1910,44914.8733,3d.4s2,c 2D,3/2,3d2.(3P).4p,x 2D*,3/2,,T7385,u37,,19953.675,9.90116861587965,wn(cm-1)
Ti,2,500.5170,0.0002,500.51672,0.00003,19973.768,10,1.9e+05,D,12628.8455,32602.6265,3d3,b 2D2,3/2,3d2.(3F).4p,z 4D*,3/2,,T4502,L9190,,19973.768,9.902175091635995,wn(cm-1)
Ti,2,498.31554,0.00007,498.31583,0.00010,20062.009,36,,,56249.2448,76311.242,3d.(2D).4s.4p.(3P*),y 4P*,3/2,3d2.(3P).4d,4F,5/2,,,u37,,20062.009,9.906583206052641,wn(cm-1)
Ti,2,498.279,,498.27917,0.00003,20063.5,:,4.20e-01,C+,4897.7179,24961.1910,3d2.(3F).4s,a 2F,7/2,3d.4s2,c 2D,3/2,E2,T3093,"L18001,L18000",,20063.5,9.906657522866949,wn(cm-1)
Ti,2,498.1355,0.0002,498.13558,0.00003,20069.259,,3.1e+04,D,12628.8455,32698.1022,3d3,b 2D2,3/2,3d2.(3F).4p,z 4D*,5/2,,T4502,L9190,,20069.259,9.906944520331516,wn(cm-1)
Ti,2,492.589,,492.58869,0.00003,20295.2,:,1.90e+00,C+,4897.7179,25192.9650,3d2.(3F).4s,a 2F,7/2,3d.4s2,c 2D,5/2,M1+E2,T3093,"L18001,L18000",,20295.2,9.918139683868443,wn(cm-1)
Ti,2,491.685,,491.68535,0.00005,20332.5,:,2.15e+00,B,4628.6571,24961.1910,3d2.(3F).4s,a 2F,5/2,3d.4s2,c 2D,3/2,M1+E2,T3093,"L18001,L18000",,20332.5,9.91997587004093,wn(cm-1)
Ti,2,491.11950,0.00005,491.11944,0.00004,20355.960,109,1.70e+07,B+,25192.9650,45548.9273,3d.4s2,c 2D,5/2,3d2.(3P).4p,y 2P*,3/2,,T7385,u37,,20355.96,9.921129022684195,wn(cm-1)
Ti,2,487.4598,0.0002,487.45974,0.00005,20508.786,11bl,,,53554.9903,74063.7771,3d.(2D).4s.4p.(3P*),w 2D*,5/2,3d2.(1D).4d,2F,7/2,,,u37,,20508.786,9.928608658675879,wn(cm-1)
Ti,2,487.40096,0.00005,487.40094,0.00003,20511.260,62,2.20e+07,B,24961.1910,45472.4518,3d.4s2,c 2D,3/2,3d2.(3P).4p,y 2P*,1/2,,T7385,u37,,20511.26,9.928729282626568,wn(cm-1)
Ti,2,486.56115,0.00019,486.56104,0.00003,20546.662,13,7.65e+04,C+',8997.7874,29544.4540,3d3,a 2G,7/2,3d2.(3F).4p,z 4G*,5/2,,T7385,u37,,20546.662,9.930453773640673,wn(cm-1)
Ti,2,485.59053,0.00014,485.59041,0.00003,20587.731,18,2.39e+06,C+,24961.1910,45548.9273,3d.4s2,c 2D,3/2,3d2.(3P).4p,y 2P*,3/2,,T7385,u37,,20587.731,9.932450594823676,wn(cm-1)
Ti,2,484.9169,0.0003,484.91678,0.00003,20616.331,7,,,9118.2849,29734.6206,3d3,a 2G,9/2,3d2.(3F).4p,z 4G*,7/2,,,u37,,20616.331,9.933838807694194,wn(cm-1)
Ti,2,480.50927,0.00005,480.50928,0.00003,20805.438,216,1.1e+07,D,16625.2441,37430.6814,3d2.(3P).4s,b 2P,3/2,3d2.(3P).4p,z 2S*,1/2,,T2403,u37,,20805.438,9.942969673827017,wn(cm-1)
Ti,2,479.85316,0.00014,479.853126,0.000021,20833.885,18,1.01e+05,C+',8710.5675,29544.4540,3d2.(1D).4s,a 2D,3/2,3d2.(3F).4p,z 4G*,5/2,,T7385,u37,,20833.885,9.944336026705795,wn(cm-1)
Ti,2,479.4819,0.0003,479.48123,0.00003,20850.016,,2.6e+03,D,9118.2849,29968.3304,3d3,a 2G,9/2,3d2.(3F).4p,z 4G*,9/2,,T4502,L9190,,20850.016,9.945109994612745,wn(cm-1)
Ti,2,479.149,0.002,479.15107,0.00004,20864.49,5,,,47466.7479,68331.1599,3d2.(1G).4p,x 2F*,7/2,3d2.(3F).4d,e 2H,9/2,,,L5432,,20864.49,9.94580394988005,wn(cm-1)
Ti,2,477.99789,0.00005,477.99793,0.00004,20914.747,109,6.2e+06,D,16515.9359,37430.6814,3d2.(3P).4s,b 2P,1/2,3d2.(3P).4p,z 2S*,1/2,,T2403,u37,,20914.747,9.948209787221733,wn(cm-1)
Ti,2,476.4524,0.0002,476.452469,0.000021,20982.589,9,,,9975.9994,30958.5846,3d3,a 2P,3/2,3d2.(3F).4p,z 4F*,5/2,,,u37,,20982.589,9.951448277577917,wn(cm-1)
Ti,2,476.38833,0.00011,476.38832,0.00003,20985.410,21,3.21e+05,C+,9851.0145,30836.4250,3d3,a 2P,1/2,3d2.(3F).4p,z 4F*,3/2,,T7385,u37,,20985.41,9.951582713341901,wn(cm-1)
Ti,2,476.2778,0.0002,476.277805,0.000023,20990.281,9,6.66e+04,D+,8744.3406,29734.6206,3d2.(1D).4s,a 2D,5/2,3d2.(3F).4p,z 4G*,7/2,,T7385,u37,,20990.281,9.951814800052368,wn(cm-1)
Ti,2,471.9510,0.0002,471.951088,0.000022,21182.713,9,,,10024.8009,31207.5111,3d2.(3P).4s,b 4P,5/2,3d2.(3F).4p,z 2F*,5/2,,,u37,,21182.713,9.960940703492382,wn(cm-1)
Ti,2,470.86622,0.00007,470.866273,0.000022,21231.514,31,2.31e+05,B',9975.9994,31207.5111,3d3,a 2P,3/2,3d2.(3F).4p,z 2F*,5/2,,T7385,u37,,21231.514,9.963241866332616,wn(cm-1)
Ti,2,465.72005,0.00007,465.720056,0.000020,21466.117,33,2.7e+05,D,10024.8009,31490.9177,3d2.(3P).4s,b 4P,5/2,3d2.(3F).4p,z 2F*,7/2,,T4502,u37,,21466.117,9.974231017506444,wn(cm-1)
Ti,2,465.5777,0.0004,465.57765,0.00003,21472.680,5,,,9363.7425,30836.4250,3d3,a 4P,1/2,3d2.(3F).4p,z 4F*,3/2,,,u37,,21472.68,9.974536708420473,wn(cm-1)
Ti,2,463.72321,0.00004,463.72341,0.00006,21558.551,128bl,,,56249.2448,77807.7864,3d.(2D).4s.4p.(3P*),y 4P*,3/2,3d2.(3P).4d,4P,5/2,,,u37,,21558.551,9.97852781497218,wn(cm-1)
Ti,2,463.63237,0.00017,463.63220,0.00004,21562.775,6,,,9395.8020,30958.5846,3d3,a 4P,3/2,3d2.(3F).4p,z 4F*,5/2,,,L9190,,21562.775,9.978723727315577,wn(cm-1)
Ti,2,462.929,,462.92925,0.00003,21595.5,:,2.2e+05,D,9518.1516,31113.6764,3d3,a 4P,5/2,3d2.(3F).4p,z 4F*,7/2,,T2403n,,,21595.5,9.98024023863452,wn(cm-1)
Ti,2,462.699,0.002,462.69760,0.00006,21606.25,5,,,44914.8733,66521.210,3d2.(3P).4p,x 2D*,3/2,3d2.(3F).4d,2P,1/2,,,L5432,,21606.25,9.980737903669935,wn(cm-1)
Ti,2,460.92659,0.00017,460.92645,0.00003,21689.353,,2.9e+04,D,9518.1516,31207.5111,3d3,a 4P,5/2,3d2.(3F).4p,z 2F*,5/2,,T4502,L9190,,21689.353,9.984576773961537,wn(cm-1)
Ti,2,458.99466,0.00004,458.994699,0.000023,21780.643,132,1.3e+06,D,9975.9994,31756.6406,3d3,a 2P,3/2,3d2.(3F).4p,z 2D*,3/2,,T2403n,u37,,21780.643,9.988776918548876,wn(cm-1)
Ti,2,458.3409,0.0002,458.34091,0.00004,21811.711,10,1.0e+05,D,9395.8020,31207.5111,3d3,a 4P,3/2,3d2.(3F).4p,z 2F*,5/2,,T4502,u37,,21811.711,9.990202306370792,wn(cm-1)
Ti,2,458.0435,0.0004,458.043655,0.000023,21825.871,6,1.3e+05,D,9930.7766,31756.6406,3d2.(3P).4s,b 4P,3/2,3d2.(3F).4p,z 2D*,3/2,,T2403n,u37,,21825.871,9.990851288273456,wn(cm-1)
Ti,2,457.9711,0.0005,457.970870,0.000019,21829.32,4,,,40581.6301,62410.9628,3d2.(3P).4p,y 4D*,5/2,3d2.(3F).5s,e 4F,7/2,,,u37,,21829.32,9.991009299264963,wn(cm-1)
Ti,2,457.19713,0.00004,457.19713,0.00003,21866.275,1700,1.92e+07,B+,12677.1050,34543.3799,3d3,a 2H,9/2,3d2.(3F).4p,z 2G*,7/2,,T7385,u37,,21866.275,9.99270077451829,wn(cm-1)
Ti,2,456.8324,0.0002,456.83221,0.00006,21883.734,10,1.8e+05,D,9872.899,31756.6406,3d2.(3P).4s,b 4P,1/2,3d2.(3F).4p,z 2D*,3/2,,T4502,u37,,21883.734,9.993498900110758,wn(cm-1)
Ti,2,456.6651,0.0002,456.66489,0.00004,21891.751,10,,,44902.4455,66794.2052,3d2.(3P).4p,x 2D*,5/2,3d2.(3F).4d,2P,3/2,,,u37,,21891.751,9.993865178181219,wn(cm-1)
Ti,2,456.37575,0.00004,456.37581,0.00003,21905.629,1050,8.8e+06,D,9851.0145,31756.6406,3d3,a 2P,1/2,3d2.(3F).4p,z 2D*,3/2,,T2403n,u37,,21905.629,9.994498914741007,wn(cm-1)
Ti,2,456.2029,0.0005,456.20293,0.00004,21913.93,4,,,45908.6592,67822.5867,3d2.(1G).4p,z 2H*,11/2,3d2.(3F).4d,e 2G,9/2,,,u37,,21913.93,9.994877786655227,wn(cm-1)
Ti,2,455.2289,0.0004,455.229263,0.000023,21960.813,6,,,8997.7874,30958.5846,3d3,a 2G,7/2,3d2.(3F).4p,z 4F*,5/2,,,u37,,21960.813,9.997014916796099,wn(cm-1)
Ti,2,454.98127,0.00008,454.98129,0.00003,21972.767,28,,,9518.1516,31490.9177,3d3,a 4P,5/2,3d2.(3F).4p,z 2F*,7/2,,,u37,,21972.767,9.997559101918048,wn(cm-1)
Ti,2,454.96216,0.00004,454.96217,0.00003,21973.690,2020,2.53e+07,B+,12774.8168,34748.5062,3d3,a 2H,11/2,3d2.(3F).4p,z 2G*,9/2,,T7385,u37,,21973.69,9.997601107579627,wn(cm-1)
Ti,2,454.51342,0.00017,454.51327,0.00003,21995.384,12,,,9118.2849,31113.6764,3d3,a 2G,9/2,3d2.(3F).4p,z 4F*,7/2,,,u37,,21995.384,9.998587892143721,wn(cm-1)
Ti,2,454.40164,0.00014,454.401727,0.000021,22000.795,14,2.1e+05,D,10024.8009,32025.5915,3d2.(3P).4s,b 4P,5/2,3d2.(3F).4p,z 2D*,5/2,,T4502,u37,,22000.795,9.998833868051186,wn(cm-1)
Ti,2,453.39600,0.00004,453.396001,0.000021,22049.592,1650,9.2e+06,D,9975.9994,32025.5915,3d3,a 2P,3/2,3d2.(3F).4p,z 2D*,5/2,,T2403n,u37,,22049.592,10.001049377302442,wn(cm-1)
Ti,2,452.94799,0.00004,452.94799,0.00003,22071.401,58,7.48e+05,B+,12677.1050,34748.5062,3d3,a 2H,9/2,3d2.(3F).4p,z 2G*,9/2,,T7385,u37,,22071.401,10.002037977072906,wn(cm-1)
Ti,2,452.524,0.002,452.523917,0.000021,22092.07,5,,,8744.3406,30836.4250,3d2.(1D).4s,a 2D,5/2,3d2.(3F).4p,z 4F*,3/2,,,L5432,,22092.07,10.002973999583865,wn(cm-1)
Ti,2,452.4679,0.0003,452.467992,0.000021,22094.817,8,,,9930.7766,32025.5915,3d2.(3P).4s,b 4P,3/2,3d2.(3F).4p,z 2D*,5/2,,,u37,,22094.817,10.003098335113705,wn(cm-1)
Ti,2,451.83316,0.00012,451.833169,0.000021,22125.858,16,,,8710.5675,30836.4250,3d2.(1D).4s,a 2D,3/2,3d2.(3F).4p,z 4F*,3/2,,,u37,,22125.858,10.004502248785236,wn(cm-1)
Ti,2,450.67398,0.00016,450.67371,0.00003,22182.767,,1.6e+04,D,9118.2849,31301.0653,3d3,a 2G,9/2,3d2.(3F).4p,z 4F*,9/2,,T4502,L9190,,22182.767,10.007071005152326,wn(cm-1)
Ti,2,450.12699,0.00004,450.126972,0.000022,22209.723,1170,9.37e+06,A',8997.7874,31207.5111,3d3,a 2G,7/2,3d2.(3F).4p,z 2F*,5/2,,T7385,u37,,22209.723,10.008285444951175,wn(cm-1)
Ti,2,450.037,0.002,450.035376,0.000018,22214.17,5,,,8744.3406,30958.5846,3d2.(1D).4s,a 2D,5/2,3d2.(3F).4p,z 4F*,5/2,,,L5432,,22214.17,10.00848565252933,wn(cm-1)
Ti,2,449.3523,0.0003,449.352199,0.000018,22248.014,7,1.0e+05,D,8710.5675,30958.5846,3d2.(1D).4s,a 2D,3/2,3d2.(3F).4p,z 4F*,5/2,,T4502,u37,,22248.014,10.01000802518365,wn(cm-1)
Ti,2,448.83247,0.00004,448.83239,0.00003,22273.779,90,1.28e+07,B+,25192.9650,47466.7479,3d.4s2,c 2D,5/2,3d2.(1G).4p,x 2F*,7/2,,T7385,u37,,22273.779,10.011165436021809,wn(cm-1)
Ti,2,447.08535,0.00016,447.08496,0.00004,22360.819,11,4.4e+05,D,9395.8020,31756.6406,3d3,a 4P,3/2,3d2.(3F).4p,z 2D*,3/2,,T2403n,L9190,,22360.819,10.015065554505227,wn(cm-1)
Ti,2,446.91500,0.00012,446.915125,0.000018,22369.342,16,1.93e+05,C+,8744.3406,31113.6764,3d2.(1D).4s,a 2D,5/2,3d2.(3F).4p,z 4F*,7/2,,T7385,u37,,22369.342,10.015446639657286,wn(cm-1)
Ti,2,446.84924,0.00004,446.84926,0.00003,22372.634,1540,1.0e+07,D,9118.2849,31490.9177,3d3,a 2G,9/2,3d2.(3F).4p,z 2F*,7/2,,T3853,u37,,22372.634,10.015593794535109,wn(cm-1)
Ti,2,446.44486,0.00004,446.44486,0.00003,22392.898,92,7.0e+05,D,9363.7425,31756.6406,3d3,a 4P,1/2,3d2.(3F).4p,z 2D*,3/2,,T2403n,u37,,22392.898,10.016499133999593,wn(cm-1)
Ti,2,445.6649,0.0006,445.66498,0.00003,22432.09,8,1.21e+06,D+,25192.9650,47625.0485,3d.4s2,c 2D,5/2,3d2.(1G).4p,x 2F*,5/2,,T7385,L17999,,22432.09,10.018247801951803,wn(cm-1)
Ti,2,445.04822,0.00004,445.048208,0.000020,22463.170,230,1.70e+06,A',8744.3406,31207.5111,3d2.(1D).4s,a 2D,5/2,3d2.(3F).4p,z 2F*,5/2,,T7385,u37,,22463.17,10.019632358137246,wn(cm-1)
Ti,2,444.45546,0.00006,444.455415,0.000022,22493.128,38,3.9e+05,D,8997.7874,31490.9177,3d3,a 2G,7/2,3d2.(3F).4p,z 2F*,7/2,,T4502,u37,,22493.128,10.020965119319424,wn(cm-1)
Ti,2,444.38007,0.00004,444.380077,0.000020,22496.944,1460,1.08e+07,A',8710.5675,31207.5111,3d2.(1D).4s,a 2D,3/2,3d2.(3F).4p,z 2F*,5/2,,T7385,u37,,22496.944,10.021134756745615,wn(cm-1)
Ti,2,444.17290,0.00006,444.17284,0.00003,22507.437,29,2.2e+05,D,9518.1516,32025.5915,3d3,a 4P,5/2,3d2.(3F).4p,z 2D*,5/2,,T2403n,u37,,22507.437,10.021601066911737,wn(cm-1)
Ti,2,443.210,,443.209604,0.000022,22556.3,:,1.3e+06,D,9975.9994,32532.3542,3d3,a 2P,3/2,3d2.(3F).4p,z 4D*,1/2,,T2403n,,,22556.3,10.023769685069162,wn(cm-1)
Ti,2,442.788,,442.788119,0.000018,22577.8,:,6.3e+04,D,10024.8009,32602.6265,3d2.(3P).4s,b 4P,5/2,3d2.(3F).4p,z 4D*,3/2,,T4502,,,22577.8,10.024722401601728,wn(cm-1)
Ti,2,442.19384,0.00006,442.193780,0.000022,22608.168,32,1.85e+06,B,16625.2441,39233.4153,3d2.(3P).4s,b 2P,3/2,3d2.(1D).4p,z 2P*,3/2,,T7385,u37,,22608.168,10.026066535894575,wn(cm-1)
Ti,2,441.83313,0.00006,441.833089,0.000018,22626.625,37,9.26e+05,B,9975.9994,32602.6265,3d3,a 2P,3/2,3d2.(3F).4p,z 4D*,3/2,,T7385,u37,,22626.625,10.026882589193384,wn(cm-1)
Ti,2,441.77137,0.00004,441.77134,0.00003,22629.788,353,2.1e+06,D,9395.8020,32025.5915,3d3,a 4P,3/2,3d2.(3F).4p,z 2D*,5/2,,T2403n,u37,,22629.788,10.027022370488254,wn(cm-1)
Ti,2,441.4241,0.0005,441.424055,0.000023,22647.59,4,,,40798.4333,63446.0264,3d2.(3P).4p,y 4D*,7/2,3d2.(3F).5s,e 2F,7/2,,,u37,,22647.59,10.027808723484107,wn(cm-1)
Ti,2,441.23305,0.00008,441.23307,0.00004,22657.397,23,,,45673.7641,68331.1599,3d2.(1G).4p,z 2H*,9/2,3d2.(3F).4d,e 2H,9/2,,,u37,,22657.397,10.02824165596252,wn(cm-1)
Ti,2,441.1929,0.0003,441.19297,0.00006,22659.458,7,5.12e+05,C+,9872.899,32532.3542,3d2.(3P).4s,b 4P,1/2,3d2.(3F).4p,z 4D*,1/2,,T7385,u37,,22659.458,10.028332615496291,wn(cm-1)
Ti,2,441.10724,0.00004,441.10727,0.00003,22663.859,60,1.23e+07,B+,24961.1910,47625.0485,3d.4s2,c 2D,3/2,3d2.(1G).4p,x 2F*,5/2,,T7385,u37,,22663.859,10.028526820170844,wn(cm-1)
Ti,2,440.9520,0.0003,440.951764,0.000018,22671.839,8,3.67e+05,C+,9930.7766,32602.6265,3d2.(3P).4s,b 4P,3/2,3d2.(3F).4p,z 4D*,3/2,,T7385,u37,,22671.839,10.028878860634958,wn(cm-1)
Ti,2,440.9235,0.0005,440.923536,0.000018,22673.30,4,1.30e+05,C',10024.8009,32698.1022,3d2.(3P).4s,b 4P,5/2,3d2.(3F).4p,z 4D*,5/2,,T7385,u37,,22673.3,10.02894329973616,wn(cm-1)
Ti,2,440.87458,0.00006,440.87456,0.00004,22675.819,38,,,45908.6592,68584.4792,3d2.(1G).4p,z 2H*,11/2,3d2.(3F).4d,e 2H,11/2,,,u37,,22675.819,10.029054393404929,wn(cm-1)
Ti,2,440.7672,0.0002,440.76727,0.00003,22681.342,9,4.14e+05,C+,9851.0145,32532.3542,3d3,a 2P,1/2,3d2.(3F).4p,z 4D*,1/2,,T7385,u37,,22681.342,10.029297927166986,wn(cm-1)
Ti,2,439.97652,0.00004,439.976525,0.000018,22722.103,242,3.74e+06,B+,9975.9994,32698.1022,3d3,a 2P,3/2,3d2.(3F).4p,z 4D*,5/2,,T7385,u37,,22722.103,10.031093430171243,wn(cm-1)
Ti,2,439.8292,0.0003,439.82893,0.00006,22729.715,7,1.91e+05,C+,9872.899,32602.6265,3d2.(3P).4s,b 4P,1/2,3d2.(3F).4p,z 4D*,3/2,,T7385,u37,,22729.715,10.0314283782726,wn(cm-1)
Ti,2,439.58390,0.00004,439.583939,0.000023,22742.397,45,5.09e+05,B,10024.8009,32767.1961,3d2.(3P).4s,b 4P,5/2,3d2.(3F).4p,z 4D*,7/2,,T7385,u37,,22742.397,10.031986170720367,wn(cm-1)
